nom,prenom_x,age_x,taille_x,poids_x,sexe_x,sport_licence_x,niveau_etude_x,region_x,smoker_x,nationalité_francaise_x,revenu_estime_mois_x,montant_pret_x,prenom_y,age_y,taille_y,poids_y,sexe_y,sport_licence_y,niveau_etude_y,region_y,smoker_y,nationalité_francaise_y,revenu_estime_mois_y,montant_pret_y
Munoz,Jeannine,43,170.4,77.8,H,oui,master,Occitanie,non,oui,1493,26203.73976474249,Antoine,48,173.6,77.6,H,non,master,Hauts-de-France,oui,oui,2849,5298.638078310315
Munoz,Jeannine,43,170.4,77.8,H,oui,master,Occitanie,non,oui,1493,26203.73976474249,Franck,61,163.1,60.7,F,oui,master,Auvergne-Rhône-Alpes,oui,oui,2628,8956.986160574163
Vincent,André,54,164.3,77.8,F,oui,bac+2,Normandie,non,oui,1044,8135.069193202087,André,64,158.7,75.3,F,non,master,Normandie,non,non,1486,500.0
Vincent,André,54,164.3,77.8,F,oui,bac+2,Normandie,non,oui,1044,8135.069193202087,Auguste,24,162.4,83.1,H,non,bac+2,Île-de-France,non,non,1648,500.0
Lacombe,Anaïs,42,173.0,52.7,H,oui,master,Occitanie,non,oui,2483,27521.61471561826,Émile,30,176.4,89.9,H,non,bac,Auvergne-Rhône-Alpes,non,non,2735,500.0
Lacombe,Anaïs,42,173.0,52.7,H,oui,master,Occitanie,non,oui,2483,27521.61471561826,Agathe,74,173.9,52.1,F,non,bac+2,Normandie,non,oui,3033,10698.391525899686
Lacombe,Anaïs,42,173.0,52.7,H,oui,master,Occitanie,non,oui,2483,27521.61471561826,Aimé,72,161.5,61.2,H,non,doctorat,Occitanie,oui,non,1925,500.0
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155,Agathe,18,162.3,70.4,F,oui,bac,Provence-Alpes-Côte d’Azur,non,non,3097,500.0
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155,Grégoire,71,179.7,88.5,H,oui,bac,Normandie,non,oui,2606,16266.503058502429
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155,Chantal,68,162.7,71.2,H,oui,doctorat,Hauts-de-France,non,oui,3048,35559.144063768465
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155,Jeanne,42,185.8,84.8,F,non,bac+2,Île-de-France,oui,oui,3542,11288.5060746017
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155,Claire,36,159.2,90.6,F,non,bac,Île-de-France,non,oui,2875,9235.6947970685
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155,Antoine,43,173.4,85.4,F,oui,bac,Corse,oui,oui,3546,500.0
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155,Laetitia,53,179.5,72.0,H,non,master,Corse,non,non,2330,500.0
Rousset,Anouk,51,157.1,60.4,H,oui,master,Normandie,non,oui,1171,16506.838454847155,Margot,24,172.7,38.9,F,oui,bac,Normandie,non,oui,2389,20762.918276433527
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0,Guillaume,73,152.9,90.3,F,oui,doctorat,Occitanie,oui,non,2362,500.0
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0,Pénélope,46,171.1,48.4,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,3603,20593.900673083117
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0,Georges,72,196.2,53.3,H,oui,aucun,Normandie,non,oui,4257,24904.952772082062
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0,Charles,20,164.5,82.5,H,oui,aucun,Île-de-France,non,oui,1174,16532.801745737434
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0,Lucas,70,160.0,58.7,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,739,2585.83064926115
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0,Philippe,54,177.6,70.9,H,non,bac,Auvergne-Rhône-Alpes,non,oui,2965,10962.921308924228
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0,Margaud,45,179.6,77.8,H,non,aucun,Hauts-de-France,oui,non,2234,500.0
Philippe,Aurélie,46,158.0,69.1,H,oui,master,Normandie,non,oui,4095,40000.0,Corinne,35,174.8,66.0,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,500,500.0
De Sousa,Anne,53,172.1,53.5,H,oui,master,Occitanie,non,oui,500,23872.80858768358,Suzanne,72,162.8,80.2,F,oui,master,Corse,non,oui,1623,16964.812273068976
De Sousa,Anne,53,172.1,53.5,H,oui,master,Occitanie,non,oui,500,23872.80858768358,Renée,18,177.1,68.7,H,oui,aucun,Occitanie,oui,non,4228,500.0
De Sousa,Anne,53,172.1,53.5,H,oui,master,Occitanie,non,oui,500,23872.80858768358,Paulette,52,155.7,71.9,F,non,bac+2,Auvergne-Rhône-Alpes,non,oui,1682,18393.06271124591
De Sousa,Anne,53,172.1,53.5,H,oui,master,Occitanie,non,oui,500,23872.80858768358,Zacharie,47,166.9,60.9,F,oui,aucun,Hauts-de-France,non,non,2275,500.0
De Sousa,Anne,53,172.1,53.5,H,oui,master,Occitanie,non,oui,500,23872.80858768358,Christophe,26,157.3,73.2,F,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,non,3775,500.0
De Sousa,Anne,53,172.1,53.5,H,oui,master,Occitanie,non,oui,500,23872.80858768358,Aimée,53,169.2,54.9,H,oui,doctorat,Corse,non,oui,500,11399.574337372327
Fontaine,Josette,44,168.8,62.3,F,non,bac,Occitanie,non,oui,1977,10030.070749854449,Philippine,26,165.0,46.7,F,oui,aucun,Hauts-de-France,non,oui,2582,6235.305317403193
Fontaine,Josette,44,168.8,62.3,F,non,bac,Occitanie,non,oui,1977,10030.070749854449,François,23,178.7,52.0,F,oui,doctorat,Île-de-France,non,oui,2098,37309.32824162368
Fontaine,Josette,44,168.8,62.3,F,non,bac,Occitanie,non,oui,1977,10030.070749854449,Laetitia,29,184.2,96.1,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,3674,29741.255251340663
Fontaine,Josette,44,168.8,62.3,F,non,bac,Occitanie,non,oui,1977,10030.070749854449,Michel,29,168.2,64.6,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3916,12883.177152890004
Fontaine,Josette,44,168.8,62.3,F,non,bac,Occitanie,non,oui,1977,10030.070749854449,Luce,57,169.4,73.6,F,non,aucun,Île-de-France,non,oui,2146,5646.232267732804
Fontaine,Josette,44,168.8,62.3,F,non,bac,Occitanie,non,oui,1977,10030.070749854449,Camille,64,178.6,72.3,H,oui,master,Hauts-de-France,oui,oui,2858,13687.97488611416
Evrard,Michelle,75,156.5,70.9,H,oui,master,Occitanie,non,oui,922,28752.919642746856,Danielle,56,188.2,81.6,H,oui,bac+2,Normandie,non,non,3163,500.0
Evrard,Michelle,75,156.5,70.9,H,oui,master,Occitanie,non,oui,922,28752.919642746856,Bernadette,28,146.0,90.9,F,non,aucun,Hauts-de-France,oui,non,3306,500.0
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234,Luce,58,175.9,86.6,F,non,doctorat,Corse,oui,non,3484,500.0
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234,Robert,53,156.4,81.2,F,non,aucun,Normandie,non,non,3274,500.0
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234,Daniel,50,177.7,88.4,H,non,doctorat,Bretagne,non,oui,2379,35147.96724861033
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234,Timothée,36,154.4,83.2,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,non,2406,500.0
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234,Michelle,39,168.7,82.2,F,oui,bac,Normandie,non,oui,3452,14887.060589226106
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234,Anne,47,184.2,61.0,H,oui,bac,Bretagne,non,oui,500,12620.358772643216
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234,Hortense,53,168.3,73.4,H,non,master,Provence-Alpes-Côte d’Azur,non,oui,2056,23015.699883093326
Maillard,Charles,62,160.1,59.3,H,oui,bac+2,Occitanie,non,oui,5822,35216.94609536234,Alex,56,167.0,31.0,F,non,bac+2,Île-de-France,oui,oui,2066,500.0
Lucas,Adélaïde,59,166.4,62.3,H,oui,doctorat,Hauts-de-France,oui,oui,2198,14068.23573995555,Joseph,38,173.1,79.5,H,oui,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,2996,18881.51293050321
Lucas,Adélaïde,59,166.4,62.3,H,oui,doctorat,Hauts-de-France,oui,oui,2198,14068.23573995555,Émile,35,209.3,38.7,F,non,bac+2,Occitanie,non,non,4569,500.0
Lucas,Adélaïde,59,166.4,62.3,H,oui,doctorat,Hauts-de-France,oui,oui,2198,14068.23573995555,Susan,74,171.7,49.3,H,non,aucun,Hauts-de-France,non,oui,1919,4202.199289522035
Martel,Alice,59,158.9,72.4,H,oui,master,Normandie,non,oui,1380,22761.434443459773,Clémence,49,157.7,79.0,F,oui,bac,Auvergne-Rhône-Alpes,non,non,3341,500.0
Martel,Alice,59,158.9,72.4,H,oui,master,Normandie,non,oui,1380,22761.434443459773,Thomas,38,169.0,67.5,F,oui,master,Bretagne,non,oui,2584,30731.30786347335
Martel,Alice,59,158.9,72.4,H,oui,master,Normandie,non,oui,1380,22761.434443459773,Constance,55,165.6,62.8,F,non,master,Hauts-de-France,oui,oui,2855,6401.242831227142
Martel,Alice,59,158.9,72.4,H,oui,master,Normandie,non,oui,1380,22761.434443459773,Olivie,61,170.5,56.4,F,non,bac+2,Île-de-France,non,non,3907,500.0
Martel,Alice,59,158.9,72.4,H,oui,master,Normandie,non,oui,1380,22761.434443459773,Auguste,71,162.2,66.1,F,non,doctorat,Île-de-France,non,oui,4418,31656.217688720928
Lenoir,Dorothée,57,161.1,64.3,F,oui,bac+2,Occitanie,non,oui,3308,17868.194646057305,Madeleine,53,172.5,75.2,F,oui,bac,Hauts-de-France,oui,non,1683,500.0
Lenoir,Dorothée,57,161.1,64.3,F,oui,bac+2,Occitanie,non,oui,3308,17868.194646057305,Paul,66,171.8,114.8,H,oui,bac,Occitanie,non,oui,2940,20138.495305607503
Lenoir,Dorothée,57,161.1,64.3,F,oui,bac+2,Occitanie,non,oui,3308,17868.194646057305,Théodore,44,155.5,80.0,H,non,bac,Occitanie,oui,non,3193,500.0
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115,Guillaume,73,152.9,90.3,F,oui,doctorat,Occitanie,oui,non,2362,500.0
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115,Pénélope,46,171.1,48.4,F,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,3603,20593.900673083117
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115,Georges,72,196.2,53.3,H,oui,aucun,Normandie,non,oui,4257,24904.952772082062
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115,Charles,20,164.5,82.5,H,oui,aucun,Île-de-France,non,oui,1174,16532.801745737434
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115,Lucas,70,160.0,58.7,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,739,2585.83064926115
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115,Philippe,54,177.6,70.9,H,non,bac,Auvergne-Rhône-Alpes,non,oui,2965,10962.921308924228
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115,Margaud,45,179.6,77.8,H,non,aucun,Hauts-de-France,oui,non,2234,500.0
Philippe,Alexandre,59,164.0,71.3,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,oui,4294,34500.784377045115,Corinne,35,174.8,66.0,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,500,500.0
Samson,François,36,169.3,58.8,H,oui,aucun,Corse,non,oui,4034,16796.484404173447,Auguste,29,171.0,84.5,F,non,bac,Provence-Alpes-Côte d’Azur,non,non,1657,500.0
Samson,François,36,169.3,58.8,H,oui,aucun,Corse,non,oui,4034,16796.484404173447,Thibaut,40,181.4,75.1,F,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,2001,4700.733568169628
Samson,François,36,169.3,58.8,H,oui,aucun,Corse,non,oui,4034,16796.484404173447,Océane,51,159.8,97.8,F,oui,aucun,Auvergne-Rhône-Alpes,non,oui,3965,19504.05590216503
Samson,François,36,169.3,58.8,H,oui,aucun,Corse,non,oui,4034,16796.484404173447,Adrienne,47,177.7,75.3,F,oui,aucun,Île-de-France,non,non,4013,6253.732994532446
Samson,François,36,169.3,58.8,H,oui,aucun,Corse,non,oui,4034,16796.484404173447,Monique,55,199.2,67.2,F,non,doctorat,Normandie,oui,oui,1143,1038.2840917882352
Marion,Maurice,46,161.4,63.1,H,oui,master,Occitanie,oui,oui,1990,16119.301769754162,Louise,63,169.4,58.7,F,oui,master,Occitanie,oui,oui,2163,14973.602804133328
Marion,Maurice,46,161.4,63.1,H,oui,master,Occitanie,oui,oui,1990,16119.301769754162,Guy,66,189.4,55.0,F,non,doctorat,Normandie,non,non,1686,500.0
Marion,Maurice,46,161.4,63.1,H,oui,master,Occitanie,oui,oui,1990,16119.301769754162,Tristan,58,164.7,37.7,H,oui,doctorat,Normandie,non,oui,3816,33703.152641368346
Marion,Maurice,46,161.4,63.1,H,oui,master,Occitanie,oui,oui,1990,16119.301769754162,Suzanne,46,180.9,64.4,H,non,doctorat,Normandie,oui,oui,2522,10485.556061302108
Marion,Maurice,46,161.4,63.1,H,oui,master,Occitanie,oui,oui,1990,16119.301769754162,Claire,29,175.8,68.5,F,oui,bac,Île-de-France,non,non,2431,500.0
Marion,Maurice,46,161.4,63.1,H,oui,master,Occitanie,oui,oui,1990,16119.301769754162,Antoinette,37,164.0,64.9,F,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,500,3816.534405395924
Lopez,Capucine,57,155.1,51.3,H,oui,doctorat,Occitanie,non,oui,2977,36657.9754495387,Suzanne,57,170.6,60.3,F,non,bac+2,Normandie,oui,oui,3337,4798.189015269511
Lopez,Capucine,57,155.1,51.3,H,oui,doctorat,Occitanie,non,oui,2977,36657.9754495387,Danielle,54,174.2,43.4,H,non,bac,Île-de-France,non,non,3776,957.435853631164
Besnard,Guy,59,159.9,53.4,H,oui,master,Hauts-de-France,oui,oui,3872,20018.771918883165,Dorothée,63,186.7,85.2,F,non,master,Provence-Alpes-Côte d’Azur,oui,non,500,500.0
Besnard,Guy,59,159.9,53.4,H,oui,master,Hauts-de-France,oui,oui,3872,20018.771918883165,Grégoire,59,148.9,87.3,F,non,doctorat,Hauts-de-France,oui,oui,4163,12501.965656875573
Besnard,Guy,59,159.9,53.4,H,oui,master,Hauts-de-France,oui,oui,3872,20018.771918883165,Dominique,59,174.9,69.1,H,oui,doctorat,Auvergne-Rhône-Alpes,non,non,3790,6404.737960730724
Besnard,Guy,59,159.9,53.4,H,oui,master,Hauts-de-France,oui,oui,3872,20018.771918883165,Monique,60,175.2,95.1,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,non,1792,500.0
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Chantal,23,173.3,51.2,F,oui,doctorat,Bretagne,non,oui,3608,31164.58734555678
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Zacharie,22,163.0,69.5,H,oui,master,Normandie,non,oui,4624,40000.0
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Guillaume,41,167.9,86.1,F,oui,bac+2,Hauts-de-France,oui,oui,5336,13737.725965719355
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Hortense,72,173.2,65.0,H,oui,bac+2,Corse,non,oui,2387,3742.189482141451
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Sabine,51,160.5,52.7,F,non,doctorat,Occitanie,non,non,3864,500.0
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Jules,39,154.0,65.1,F,non,master,Auvergne-Rhône-Alpes,oui,oui,2243,10808.089527169364
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Étienne,34,173.2,62.0,H,oui,aucun,Occitanie,non,non,3507,500.0
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Sébastien,62,155.2,57.7,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,1139,10932.23506460986
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Adrien,33,166.7,62.2,H,oui,aucun,Occitanie,oui,oui,3523,9730.131086642075
Letellier,Catherine,70,169.7,56.5,H,oui,doctorat,Normandie,non,non,2627,12021.637862188483,Stéphane,33,156.0,47.2,F,non,bac+2,Occitanie,non,non,3041,500.0
Lelièvre,Yves,54,163.0,65.2,H,oui,bac+2,Hauts-de-France,non,non,3014,500.0,Denis,57,169.3,47.2,H,oui,doctorat,Provence-Alpes-Côte d’Azur,non,non,2071,500.0
Lelièvre,Yves,54,163.0,65.2,H,oui,bac+2,Hauts-de-France,non,non,3014,500.0,Susanne,39,165.0,55.7,H,non,master,Île-de-France,non,non,2089,500.0
Lacombe,Gilbert,54,173.2,65.3,H,non,bac+2,Normandie,non,oui,2970,5897.768691784506,Émile,30,176.4,89.9,H,non,bac,Auvergne-Rhône-Alpes,non,non,2735,500.0
Lacombe,Gilbert,54,173.2,65.3,H,non,bac+2,Normandie,non,oui,2970,5897.768691784506,Agathe,74,173.9,52.1,F,non,bac+2,Normandie,non,oui,3033,10698.391525899686
Lacombe,Gilbert,54,173.2,65.3,H,non,bac+2,Normandie,non,oui,2970,5897.768691784506,Aimé,72,161.5,61.2,H,non,doctorat,Occitanie,oui,non,1925,500.0
Petitjean,Monique,43,168.9,53.4,H,oui,bac+2,Occitanie,non,oui,619,18830.344296876905,Théodore,52,184.4,48.5,F,non,master,Bretagne,non,non,3895,500.0
Petitjean,Monique,43,168.9,53.4,H,oui,bac+2,Occitanie,non,oui,619,18830.344296876905,Gilbert,43,148.0,76.6,F,oui,doctorat,Corse,oui,oui,1897,13884.41855718084
Petitjean,Monique,43,168.9,53.4,H,oui,bac+2,Occitanie,non,oui,619,18830.344296876905,Augustin,43,167.4,39.9,H,oui,bac+2,Hauts-de-France,oui,non,3262,500.0
Petitjean,Monique,43,168.9,53.4,H,oui,bac+2,Occitanie,non,oui,619,18830.344296876905,Anne,29,183.4,58.9,F,oui,aucun,Hauts-de-France,non,oui,1917,500.0
Petitjean,Monique,43,168.9,53.4,H,oui,bac+2,Occitanie,non,oui,619,18830.344296876905,Anaïs,43,175.6,97.8,H,oui,master,Hauts-de-France,oui,non,1921,500.0
Petitjean,Monique,43,168.9,53.4,H,oui,bac+2,Occitanie,non,oui,619,18830.344296876905,Danielle,55,175.9,77.7,H,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,3483,34505.91627123664
Petitjean,Monique,43,168.9,53.4,H,oui,bac+2,Occitanie,non,oui,619,18830.344296876905,Nicole,65,193.9,38.5,H,oui,doctorat,Normandie,oui,non,3319,500.0
Regnier,Olivie,69,163.6,69.0,H,non,doctorat,Normandie,non,oui,2988,31891.172106539965,Louis,42,181.1,68.2,F,non,doctorat,Île-de-France,oui,non,500,500.0
Regnier,Olivie,69,163.6,69.0,H,non,doctorat,Normandie,non,oui,2988,31891.172106539965,Jérôme,31,168.6,75.9,F,non,bac+2,Occitanie,non,oui,2376,7886.015598336804
Regnier,Olivie,69,163.6,69.0,H,non,doctorat,Normandie,non,oui,2988,31891.172106539965,Anaïs,41,174.7,92.8,F,oui,master,Provence-Alpes-Côte d’Azur,oui,oui,1361,3007.448851367857
Regnier,Olivie,69,163.6,69.0,H,non,doctorat,Normandie,non,oui,2988,31891.172106539965,Arnaude,44,162.3,75.7,H,non,aucun,Auvergne-Rhône-Alpes,non,non,3976,500.0
Regnier,Olivie,69,163.6,69.0,H,non,doctorat,Normandie,non,oui,2988,31891.172106539965,Jean,35,168.7,71.1,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,non,699,500.0
Regnier,Olivie,69,163.6,69.0,H,non,doctorat,Normandie,non,oui,2988,31891.172106539965,Lucie,49,165.5,100.8,F,non,aucun,Auvergne-Rhône-Alpes,oui,oui,1524,500.0
Denis,Virginie,46,160.1,51.6,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1588,25083.87122379268,Robert,61,156.5,47.2,F,oui,bac,Auvergne-Rhône-Alpes,non,oui,3835,33024.85538530815
Denis,Virginie,46,160.1,51.6,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1588,25083.87122379268,Gilles,63,162.4,53.0,H,non,bac+2,Hauts-de-France,non,oui,3247,19304.96539790985
Denis,Virginie,46,160.1,51.6,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1588,25083.87122379268,Lucy,41,171.6,71.5,H,non,aucun,Auvergne-Rhône-Alpes,oui,oui,2679,1991.87834934412
Denis,Virginie,46,160.1,51.6,H,oui,bac+2,Auvergne-Rhône-Alpes,non,oui,1588,25083.87122379268,Christophe,32,168.3,65.1,H,oui,bac+2,Hauts-de-France,oui,non,2968,500.0
Martineau,Claudine,62,174.7,59.2,H,oui,doctorat,Bretagne,oui,oui,1647,20886.847522659933,Thibaut,30,166.4,57.4,F,non,bac+2,Bretagne,oui,oui,1246,4197.870150495134
Martineau,Claudine,62,174.7,59.2,H,oui,doctorat,Bretagne,oui,oui,1647,20886.847522659933,Éric,71,178.4,60.7,F,non,aucun,Île-de-France,oui,oui,1830,500.0
Martineau,Claudine,62,174.7,59.2,H,oui,doctorat,Bretagne,oui,oui,1647,20886.847522659933,Olivie,46,147.8,66.6,H,oui,doctorat,Auvergne-Rhône-Alpes,oui,non,1478,500.0
Martineau,Claudine,62,174.7,59.2,H,oui,doctorat,Bretagne,oui,oui,1647,20886.847522659933,Anne,48,166.3,59.1,F,non,master,Provence-Alpes-Côte d’Azur,non,oui,2883,20347.73975438911
Martineau,Claudine,62,174.7,59.2,H,oui,doctorat,Bretagne,oui,oui,1647,20886.847522659933,Jacques,53,164.1,42.3,F,oui,master,Normandie,non,non,1985,500.0
Martineau,Claudine,62,174.7,59.2,H,oui,doctorat,Bretagne,oui,oui,1647,20886.847522659933,Hortense,34,159.9,70.7,F,non,bac+2,Corse,non,oui,1822,5829.373703260698
Martineau,Claudine,62,174.7,59.2,H,oui,doctorat,Bretagne,oui,oui,1647,20886.847522659933,Marcel,27,164.0,60.1,F,non,bac,Auvergne-Rhône-Alpes,non,oui,1662,10151.875658952791
Fontaine,Émile,61,160.9,66.8,H,oui,doctorat,Hauts-de-France,oui,oui,3516,26536.48765890161,Philippine,26,165.0,46.7,F,oui,aucun,Hauts-de-France,non,oui,2582,6235.305317403193
Fontaine,Émile,61,160.9,66.8,H,oui,doctorat,Hauts-de-France,oui,oui,3516,26536.48765890161,François,23,178.7,52.0,F,oui,doctorat,Île-de-France,non,oui,2098,37309.32824162368
Fontaine,Émile,61,160.9,66.8,H,oui,doctorat,Hauts-de-France,oui,oui,3516,26536.48765890161,Laetitia,29,184.2,96.1,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,3674,29741.255251340663
Fontaine,Émile,61,160.9,66.8,H,oui,doctorat,Hauts-de-France,oui,oui,3516,26536.48765890161,Michel,29,168.2,64.6,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,3916,12883.177152890004
Fontaine,Émile,61,160.9,66.8,H,oui,doctorat,Hauts-de-France,oui,oui,3516,26536.48765890161,Luce,57,169.4,73.6,F,non,aucun,Île-de-France,non,oui,2146,5646.232267732804
Fontaine,Émile,61,160.9,66.8,H,oui,doctorat,Hauts-de-France,oui,oui,3516,26536.48765890161,Camille,64,178.6,72.3,H,oui,master,Hauts-de-France,oui,oui,2858,13687.97488611416
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337,Joséphine,47,160.4,80.3,F,oui,master,Occitanie,oui,oui,3770,11955.14414092294
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337,David,46,179.5,47.7,H,oui,doctorat,Corse,non,oui,500,18835.99899387694
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337,Élise,74,179.3,49.5,F,oui,aucun,Bretagne,non,oui,2230,11262.64314898158
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337,Marcel,67,171.8,69.8,H,oui,aucun,Corse,oui,oui,3195,1368.693533294897
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337,Jeannine,61,163.5,71.3,F,oui,bac+2,Bretagne,non,non,2515,500.0
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337,Denis,31,167.4,86.2,H,non,bac,Hauts-de-France,non,oui,2345,12332.360845284971
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337,Nath,31,178.0,41.9,F,oui,master,Provence-Alpes-Côte d’Azur,non,oui,3275,26077.997488345656
Peron,Thibaut,59,169.3,71.8,F,oui,bac,Occitanie,non,oui,3496,18691.39476467337,Roger,26,162.8,82.1,F,non,master,Occitanie,oui,non,3137,500.0
Peron,Christophe,63,172.4,67.4,H,oui,master,Hauts-de-France,non,oui,2947,26159.03686170835,Joséphine,47,160.4,80.3,F,oui,master,Occitanie,oui,oui,3770,11955.14414092294
Peron,Christophe,63,172.4,67.4,H,oui,master,Hauts-de-France,non,oui,2947,26159.03686170835,David,46,179.5,47.7,H,oui,doctorat,Corse,non,oui,500,18835.99899387694
Peron,Christophe,63,172.4,67.4,H,oui,master,Hauts-de-France,non,oui,2947,26159.03686170835,Élise,74,179.3,49.5,F,oui,aucun,Bretagne,non,oui,2230,11262.64314898158
Peron,Christophe,63,172.4,67.4,H,oui,master,Hauts-de-France,non,oui,2947,26159.03686170835,Marcel,67,171.8,69.8,H,oui,aucun,Corse,oui,oui,3195,1368.693533294897
Peron,Christophe,63,172.4,67.4,H,oui,master,Hauts-de-France,non,oui,2947,26159.03686170835,Jeannine,61,163.5,71.3,F,oui,bac+2,Bretagne,non,non,2515,500.0
